data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5129467,356,IND50249,50249,11-Apr-19,2019,1,Protest/Riot,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Punjab,Fatehgarh Sahib,Fatehgarh Sahib,Sirhind-Fatehgarh,30.6432,76.3842,1,Chandigarh Tribune,Subnational,"On 11 April, members of the Punjab Rice Millers Association held a dharna at the FCI depot in Sirhind-Fatehgarh city (Fatehgarh Sahib, Punjab). The demonstrators raised slogans against the area manager of the FCI who they accused of harassment and demanding bribe. [size=no report]",0,1555409436,IND
5129481,356,IND50346,50346,11-Apr-19,2019,1,Protest/Riot,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Andhra Pradesh,Kadapa,Pulivendula,Pulivendula,14.424,78.2261,2,Asian News International,National,"On 11 Apr, in Pulivendula tehsil (Kadapa, AP), several reserved employees staged a protest against the Returning Officer, demanding his suspension, for sidelining them and giving duties to private employees during the AP general elections. [size=several]",0,1555409436,IND
5129499,356,IND50251,50251,11-Apr-19,2019,1,Protest/Riot,Peaceful protest,Protesters (India),SAD: Shiromani Akali Dal; BJP: Bharatiya Janata Party,6,,,0,60,Southern Asia,India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,Chandigarh Tribune,Subnational,"On 11 April, SAD and BJP workers and leaders held a demonstration at Tajpur Road in Ludhiana city (Punjab) and offered prayers and floral tributes to non-operational buses. The demonstrators opposed the alleged non-performance of the Congress government. [size=no report]",0,1555409436,IND
5129503,356,IND50254,50254,11-Apr-19,2019,1,Protest/Riot,Mob violence,Rioters (India),SP: Samajwadi Party,5,Police Forces of India (2014-),,1,15,Southern Asia,India,Uttar Pradesh,Amroha,Amroha,Amroha,28.9031,78.4698,1,Asian News International,National,"On 11 April, during a speech by Samajwadi Party president and former UP Chief Minister in Amroha city (Uttar Pradesh) the police lathi-charged a crowd of people who were creating a ruckus. A journalist was injured. [size=no report]",0,1555409436,IND
5123350,356,IND48985,48985,1-Apr-19,2019,1,Protest/Riot,Peaceful protest,Protesters (India),INC: Indian National Congress,6,,,0,60,Southern Asia,India,Karnataka,Dakshina Kannada,Mangaluru,Mangaluru,12.9172,74.856,1,Deccan Herald,Subnational,"On 1 Apr, at Kadri in Mangaluru city (Dakshina Kannada, Karnataka), Congress members staged a protest at the Vijaya Bank Mallikatte branch against the merger of Vijaya Bank with Bank of Baroda. [size=no report]",0,1554814195,IND
5129621,356,IND50263,50263,11-Apr-19,2019,1,Protest/Riot,Mob violence,Rioters (India),Vigilante Group (India),5,Civilians (India),,7,57,Southern Asia,India,Jharkhand,Gumla,Gumla,Gumla,23.0441,84.5375,1,Hindustan Times,National,"On 11 April, one person was killed and three others were injured in a mob attack over cutting flesh of a dead bull in Gumla district (Jharkhand). [size=no report]",1,1555409436,IND
5108977,356,IND48867,48867,30-Mar-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),,7,37,Southern Asia,India,Jammu and Kashmir,Baramulla,Baramulla,Baramulla,34.209,74.3429,1,Asian News International,National,"On 30 Mar, suspected militants shot a man dead in the main chowk of Baramulla district town (J&K).",1,1554214562,IND
5108978,356,IND48868,48868,30-Mar-19,2019,1,Violence against civilians,Attack,Sarthal Communal Militia (India),Government of India (2014-),4,Civilians (India),Police Forces of India (2014-),7,47,Southern Asia,India,Jammu and Kashmir,Kishtwar,Kishtwar,Kishtwar,33.3135,75.7673,2,Early Times (India),Subnational,"On 30 Mar, a local patwari attacked an off-duty police constable with a sharp-edged weapon at Sarthal in the Kishtwar town area (J&K) over a land dispute. The policeman received an injury to his arm.",0,1554214562,IND
5108979,356,IND48869,48869,30-Mar-19,2019,1,Violence against civilians,Attack,Military Forces of India (2014-),,1,Civilians (India),,7,17,Southern Asia,India,Jammu and Kashmir,Pulwama,Pulwama,Bandzoo,33.8272,74.9018,1,Kashmir Observer,Subnational,"On 30 Mar, two youths on a motorcycle were injured when members of the army opened fire on them at Bandzoo village (Pulwama, J&K). The youths had allegedly ignored a sign to stop.",0,1554214562,IND
5123205,356,IND48937,48937,30-Mar-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),BJP: Bharatiya Janata Party; Government of India (2014-),7,37,Southern Asia,India,Arunachal Pradesh,Longding,Wakka,Nginu,26.8352,95.3784,1,India Blooms News Service,National,"On March 30, suspected militants shot dead a former Zila Parishad Member (ZPM) at Nginu village under Wakka circle area (Longding, Arunachal Pradesh), while he returned home after attending an election campaign. Sources claimed the victim was an active member of the BJP.",1,1554814195,IND
5108708,356,IND48746,48746,27-Mar-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),,7,37,Southern Asia,India,Jammu and Kashmir,Shopian,Shopian,Kach Dorah,33.6823,74.8823,1,Kashmir Times,Subnational,"On 27 Mar, suspected militants shot and killed a man accused of being an army informant at Kach Dorah village (Shopian, J&K).",1,1554214562,IND
5108754,356,IND48725,48725,27-Mar-19,2019,1,Violence against civilians,Attack,Loni Communal Militia (India),,4,Civilians (India),BSP: Bahujan Samaj Party,7,47,Southern Asia,India,Uttar Pradesh,Ghaziabad,Ghaziabad,Loni,28.7348,77.3019,1,The Hindu,National,"On 27 March, a BSP worker was shot dead by unidentified persons in Loni town (Ghaziabad, Uttar Pradesh). The attack may be the result of a property dispute.",1,1554214562,IND
5108526,356,IND48662,48662,25-Mar-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),Former Government of India (2014-); BJD: Biju Janata Dal,7,37,Southern Asia,India,Odisha,Kendujhar,Anandapur,Dhakotha,21.3178,86.0799,1,Orissa TV,Subnational,"On 25 March, former block chairman and ex-MLA candidate from Ghasipura assembly constituency, Ram Chandra Behera, was hacked to death at Dhakotha village in Anandapur area (Keonjhar, Odisha). Behera was an aspiring MLA candidate of the BJD.",1,1554214562,IND
5108571,356,IND48663,48663,25-Mar-19,2019,1,Violence against civilians,Attack,Unidentified Caste Militia (India),Vigilante Group (India),4,Civilians (India),,7,47,Southern Asia,India,Maharashtra,Beed,Ambajogai,Parli,18.8505,76.5316,2,Times of India,National,"On 25 March, the husband of an NCP corporator was hacked to death in Parli-Vaijnath (Beed, Maharashtra) by an unidentified caste group which suspected he was helping members of the Shikalgar community in a kidnapping case. [size=no report]",1,1554214562,IND
5076313,356,IND48475,48475,21-Mar-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),BJP: Bharatiya Janata Party; Government of India (2014-),7,37,Southern Asia,India,Uttar Pradesh,Lakhimpur-Kheri,Lakhimpur,Lakhimpur,27.9482,80.7793,1,Asian News International,Regional,"On 21 March, a BJP MLA was shot and wounded by unidentified persons in Lakhimpur city (Lakhimpur-Kheri, Uttar Pradesh). A motive for the attack was not reported.",0,1553639133,IND
5076298,356,IND48459,48459,21-Mar-19,2019,1,Violence against civilians,Attack,PLFI: People's Liberation Front of India,,2,Civilians (India),,7,27,Southern Asia,India,Jharkhand,Gumla,Kamdara,Turundu,22.9005,84.9688,1,South Asia Terrorism Portal,Other,"On 21 March, two members of a family were killed and two others sustained injuries when cadres of the Peoples' Liberation Front of India (PLFI), a splinter group of the Communist Party of India-Maoist (CPI-Maoist), barged into their house in Turundu village under Kamdara Police Station (Gumla, Jharkhand) and opened fire. Police suspect that refusal in payment of extortion amount might be a probable reason for the attack.",2,1553639133,IND
5076221,356,IND48383,48383,20-Mar-19,2019,2,Violence against civilians,Attack,Sikandarpur Communal Militia (India),,4,Civilians (India),,7,47,Southern Asia,India,Punjab,Fatehgarh Sahib,Bassi Pathana,Sikandarpur,30.7369,76.4776,1,Chandigarh Tribune,Subnational,"Between 14 March and 20 March, three persons were critically injured after a group of residents including the family members of a former sarpanch attacked them with sharp weapons in Sikandarpur village (Fatehgarh Sahib, Punjab). The injured persons and some of their family members had objected to the killing of a stray bull earlier.",0,1553639132,IND
5076216,356,IND48378,48378,19-Mar-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),BJP: Bharatiya Janata Party; Government of India (2014-),7,37,Southern Asia,India,Assam,Cachar,Udharbond,Lathigram,24.8956,92.8505,2,India Blooms News Service,National,"On March 19, a BJP village panchayat president was shot dead by unidentified armed men near his residence in Lathigram area (Cachar, Assam), while he was returning to home after attending a party meeting.",1,1553639132,IND
5129677,356,IND50287,50287,11-Apr-19,2019,2,Violence against civilians,Abduction/forced disappearance,TDP: Telugu Desam Party,,3,Civilians (India),"YSRCP: Yuvajana, Sramika, Rythu Congress Party",7,37,Southern Asia,India,Andhra Pradesh,Guntur,Narasaraopet,Narasaraopet,16.2349,80.0493,2,New Indian Express,Subnational,"Assumed on 11 Apr, in Narasaraopet tehsil (Guntur, AP), TPD activists abducted a YSRCP agent at Srinivasa Girijana Colony of Narasaraopet in an attempt to occupy a polling booth during the AP general elections. [size=no report]",0,1555409436,IND
5129671,356,IND50232,50232,10-Apr-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),SDF: Sikkim Democratic Front,7,37,Southern Asia,India,Sikkim,West Sikkim,Soreng,Tadong,27.3025,88.6022,1,Northeast Live,Subnational,"On April 10, an SDF supporter was found dead in Tadong village near Gangtok city (East Sikkim, Sikkim). The incident happened ahead of first phase of the Sikkim State Assembly and Parliamentary elections, to be held on April 11.",1,1555409436,IND
5129658,356,IND50189,50189,9-Apr-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),GNLF: Gorkha National Liberation Front,7,37,Southern Asia,India,West Bengal,Kalimpong,Kalimpong,Kalimpong,27.0705,88.4752,2,Siliguri Times,Subnational,"On April 9, a GNLF leader was attacked with sharp weapons by unidentified men in Kalimpong area (Kalimpong, West Bengal), when he had gone for a football practice in the local area. The victim was critically injured and sent to hospital.",0,1555409436,IND
5129669,356,IND50064,50064,6-Apr-19,2019,1,Violence against civilians,Attack,NSCN-IM: National Socialist Council of Nagaland-Isak Muivah,,2,Civilians (India),NEIDP: North East India Development Party,7,27,Southern Asia,India,Manipur,Senapati,Senapati,Senapati,25.2676,94.0204,2,Northeast Live; Sangai Express,Subnational,"On April 6, 4-5 suspected NSCN-IM armed cadres attempted to forcibly get a NEIDP candidate inside their vehicle in Senapati city area (Senapati, Manipur), after a meeting during his election campaign. His supporters intervened and secured him from the attackers.",0,1555409436,IND
5123463,356,IND49116,49116,3-Apr-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),JKPDP: Jammu and Kashmir Peoples Democratic Party; Government of India (2014-),7,37,Southern Asia,India,Jammu and Kashmir,Kulgam,Kulgam,Shalipur,33.6882,75.0043,1,Kashmir Times,Subnational,"On 3 Apr, a local panch, formerly associated with JKPDP, was shot and wounded by suspected militants at his house in Shalipora village (Kulgam, J&K). He died from his injuries the following day.",1,1554814195,IND
5129433,356,IND50298,50298,11-Apr-19,2019,1,Violence against civilians,Attack,TDP: Telugu Desam Party,Government of India (2014-),3,Civilians (India),"YSRCP: Yuvajana, Sramika, Rythu Congress Party",7,37,Southern Asia,India,Andhra Pradesh,Kadapa,Yerraguntla,Yerraguntla,14.6423,78.534,2,New Indian Express,Subnational,"On 11 Apr, in Duvvuru Yerraguntla (Kadapa, AP), a TDP MP (C M Ramesh) assaulted a YSRCP activist at a polling station during the AP general elections in Potladurthi village. [size=no report]",0,1555409436,IND
4558760,356,IND47051,47051,25-Feb-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (India),,3,Civilians (India),INC: Indian National Congress,7,37,Southern Asia,India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Visakhapatnam,17.68,83.2016,1,Asian News International; The Hindu,National-Regional,"On 25 Feb, in Visakhapatnam city (Visakhapatnam, AP), a former corporator from Congress (B. Vijaya Reddy) was stabbed dead by unidentified assailants.",1,1552576395,IND
4561389,356,IND46431,46431,17-Feb-19,2019,1,Violence against civilians,Attack,Police Forces of India (2014-),,1,Civilians (India),Prisoners (India),7,17,Southern Asia,India,Manipur,Bishnupur,Moirang,Keibul,24.4809,93.811,1,Time8 (India),Subnational,"On February 17, a man in police custody died in the police station in Keibul village near the National Park (Bishnupur, Manipur). The man had been detained on charges of killing a wild boar, and the police alleged he committed suicide by hanging himself.",1,1552576398,IND
4561848,356,IND46392,46392,16-Feb-19,2019,1,Violence against civilians,Attack,TMC: Trinamool Congress Party,,3,Civilians (India),CPI(M): Communist Party of India (Marxist),7,37,Southern Asia,India,West Bengal,North 24 Parganas,Amdanga,Baichhigachhi,22.8015,88.456,1,Times of India,National,"On February 16, a least six CPM supporters were beaten up and threatened by a group of TMC workers with fire arms, in Boinchigachhi village under Taraberia gram panchayat in Amdanga area (North 24 Parganas, West Bengal), over control of the panchayat. They later took shelter at the CPM party office in nearby Barasat district.",0,1552576399,IND
