data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4594680,356,IND39144,39144,"27 October 2018",2018,1,"Violence against civilians",Attack,"Military Forces of India (2014-)","Police Forces of India (2014-)",1,"Civilians (India)",,7,17,"Southern Asia",India,"Jammu and Kashmir",Kulgam,"Damhal Hanji Pora","Damhal Hanji Pora",33.6127,74.926,1,"Pakistan Press International",Regional,"On 27 Oct, state forces (assumed military and police) allegedly shot and injured a woman with pellets at her home in D.H. Pora village (Kulgam, J&K). The woman is the mother of a youth killed during an earlier clash between JeM militants and state forces at nearby Laroo village, which left 10 people dead.",0,1552576438,IND
4594681,356,IND39145,39145,"27 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","TMC: Trinamool Congress Party",7,37,"Southern Asia",India,"West Bengal","North 24 Parganas",Barrackpore,"South Dum Dum",22.6058,88.3965,1,"Indian Express",National,"On October 27, a real estate developer with connections to the TMC was shot at by three motorbike-borne men in Dum Dum Park area, in South Dum Dum municipality (North 24 Parganas district, West Bengal). The TMC accused the BJP of being behind the attack, while the BJP accused the attack of being the result of a syndicate clash within the ruling party.",0,1552576438,IND
4594749,356,IND39106,39106,"27 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)",,7,37,"Southern Asia",India,"Jammu and Kashmir",Kulgam,Kulgam,Laroo,33.6607,75.0279,1,"Kashmir Images; Daily Excelsior",Subnational,"On 27 Oct, suspected militants abducted a man from Laroo village (Kulgam, J&K). The man is the owner of a house that was the centre of a gunfight between JeM militants and government forces that left 10 dead. His body was recovered more than a month later from Awahatoo village.",1,1552576438,IND
4595180,356,IND38988,38988,"25 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Government of India (2014-)",7,37,"Southern Asia",India,"Uttar Pradesh",Sonbhadra,Chopan,"Preet Nagar",24.4973,83.0277,1,"The Tribune",Subnational,"On 25 October, the chairman of Chopan Nagar Panchayat was shot and killed by three unknown individuals, near Preet Nagar (Sonbhadra, Uttar Pradesh). The motive for the killing was unknown.",1,1552576438,IND
4595197,356,IND39005,39005,"25 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","YSRCP: Yuvajana, Sramika, Rythu Congress Party",7,37,"Southern Asia",India,"Andhra Pradesh",Visakhapatnam,Visakhapatnam,Visakhapatnam,17.68,83.2016,1,"Deccan Herald",National,"On October 25, in Visakhapatnam city (Visakhapatnam, AP), an unidentified armed man stabbed Opposition leader and YSR Congress Chief YS Jaganmohan Reddy at the Visakhapatnam airport for unknown reasons. The leader sustained a serious injury.",0,1552576438,IND
4595437,356,IND38956,38956,"24 October 2018",2018,1,"Violence against civilians",Attack,"BJP: Bharatiya Janata Party",,3,"Civilians (India)","UB: Utkal Bharat Party",7,37,"Southern Asia",India,Odisha,Kendrapara,Aul,Aul,20.6865,86.648,1,"UNI (United News of India)",National,"On October 24, the Utkal Bharat president and some of his party activist were assaulted by suspected BJP activists at Aul city (Kendrapara district, Odisha).",0,1552576439,IND
4595486,356,IND39122,39122,"24 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-)",,1,"Civilians (India)",,7,17,"Southern Asia",India,Bihar,"Purba Champaran",Kotwa,"Machhar Ganwan",26.5537,84.7826,1,"The Times of India (TOI)",National,"On October 24, a man was beaten to death by policemen of Kotawa police station during a raid against illegal sale of liquor in Musahar Toli of Machhargawa village (Purba Champaran district, Bihar).",1,1552576439,IND
4595726,356,IND38917,38917,"23 October 2018",2018,1,"Violence against civilians",Attack,"CPI (Maoist): Communist Party of India (Maoist)",,2,"Civilians (India)",,7,27,"Southern Asia",India,Odisha,Malkangiri,Mathili,Barubeda,18.6262,82.0894,1,"South Asia Terrorism Portal",Other,"On October 23, a group of armed cadres of the Communist Party of India-Maoist (CPI-Maoist) killed a person suspecting him to be a police informer at Barubeda village under Maithili block (Malkangiri district, Odisha).",1,1552576439,IND
4595795,356,IND39120,39120,"23 October 2018",2018,1,"Violence against civilians",Attack,"TMC: Trinamool Congress Party",,3,"Civilians (India)","TMC: Trinamool Congress Party",7,37,"Southern Asia",India,"West Bengal",Hooghly,Goghat,Paschimpara,22.8689,87.9316,1,"The Statesman (India)",National,"On October 23, TMC armed workers damaged three houses and attacked TMC members at Paschimpara village in Goghat area (Hooghly district, West Bengal). The reason behind the attack was a factional dispute.",0,1552576439,IND
4595997,356,IND38818,38818,"22 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-)","Police Forces of India (2014-) Central Reserve Police Force",1,"Civilians (India)","Muslim Group (India); Students (India)",7,17,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Observer",Subnational,"On 22 Oct, police and CRPF troops stormed the 'Ashraful-ul-Uloom' seminary at Hyderpora in Srinagar city (J&K) and assaulted students and religious staff. Security forces had been responding to nearby rioting when they stormed the seminary. There were no reports of residents of the seminary engaging in retaliatory violence.",0,1552576439,IND
4596000,356,IND38822,38822,"22 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","BJP: Bharatiya Janata Party",7,37,"Southern Asia",India,Haryana,Karnal,Karnal,Karnal,29.6919,76.9844,1,"The Tribune",Subnational,"On 22 October, the BJP VP for Nilokheri mandal was shot and killed by two unidentified gunmen in Gol market in Karnal (Karnal, Haryana). His wife accused the sarpanch of nearby Sandeer village, and police say the killing was motivated by 'old enmity'. No further details.",1,1552576439,IND
4596001,356,IND38823,38823,"22 October 2018",2018,2,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Catholic Christian Group (India)",7,37,"Southern Asia",India,Punjab,Hoshiarpur,Dasua,Dasua,31.8167,75.6531,1,"Hindustan Times",National,"On 22 October, the priest who was a key witness in the rape case against Bishop Franco Mulakkal of Jalandhar was found dead in Dasua town (Hoshiarpur, Punjab). The cause of death is not clear, but family suspect he was murdered.",1,1552576439,IND
4596081,356,IND38824,38824,"22 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Communal Militia (India)","Vigilante Group (India)",4,"Civilians (India)",,7,47,"Southern Asia",India,"NCT of Delhi","North West Delhi",,Delhi-Bawana,28.8012,77.0518,1,"The Tribune",Subnational,"On 22 October, a woman was shot and injured by two unidentified gunmen in her home in Bawana area of NW Delhi (Delhi). She is related to a 'gangster' and her partner, with whom she lived, was shot and killed on 6 Oct. Police suspect they were targeted for living together out of wedlock.",0,1552576439,IND
4596058,356,IND39119,39119,"22 October 2018",2018,1,"Violence against civilians",Attack,"TMC: Trinamool Congress Party",,3,"Civilians (India)",,7,37,"Southern Asia",India,"West Bengal","Cooch Behar",Dinhata,Sahebganj,26.1166,89.6021,2,"The Echo of India",Subnational,"On October 22, a group of armed man (suspected TMC workers) hurled crude bombs and engaged in firing in Marneya Bazaar area in Dinhata II block (Cooch Behar district, West Bengal). The group vandalized the local TMC party office and one civilian was injured. The reason for the attack was a factional dispute in the party.",0,1552576439,IND
4596200,356,IND38741,38741,"21 October 2018",2018,2,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","BJP: Bharatiya Janata Party",7,37,"Southern Asia",India,Jharkhand,Dhanbad,Dhanbad,Dhanbad,23.8019,86.4432,1,"Hindustan Times",National,"As reported on October 21, two BJP activists were attacked by unidentified men and have received serious injuries, in Dhanbad city (Dhanbad district, Jharkhand).",0,1552576440,IND
4596201,356,IND38742,38742,"21 October 2018",2018,1,"Violence against civilians",Attack,"Lingapura Communal Militia (India)",,4,"Civilians (India)","Farmers (India)",7,47,"Southern Asia",India,Karnataka,"Bengaluru Urban",Anekal,Lingapura,13.3211,77.4131,1,"The Times of India - Bangalore Edition",Subnational,"On October 21, in Lingapura village in Anekal tehsil (Bengaluru, Karnataka), an armed man and his family shot at their village rivals over a land dispute, leaving at least one farmer injured from a gunshot wound.",0,1552576440,IND
4596205,356,IND38746,38746,"21 October 2018",2018,1,"Violence against civilians",Attack,"BJP: Bharatiya Janata Party",,3,"Civilians (India)","INC: Indian National Congress",7,37,"Southern Asia",India,"Madhya Pradesh",Dhar,Gandhwani,Balwari,22.4038,74.9741,1,"The Times of India - Mumbai Edition",Subnational,"On October 21, in Balwari village in Gandhwani Tehsil (Dhar, Madhya Pradesh), a BJP worker attacked and killed by a Congress worker using arrows in a lead up to elections.",1,1552576440,IND
4596206,356,IND38747,38747,"21 October 2018",2018,1,"Violence against civilians",Attack,"Rehti Communal Militia (India)",,4,"Civilians (India)","Farmers (India)",7,47,"Southern Asia",India,"Madhya Pradesh",Sehore,Rehti,Rehti,22.7378,77.4339,1,"The Pioneer",National,"On October 21, in Rehti town in Rehti tehsil (Sehore, MP), a group of people attacked and killed a farmer over a water dispute.",1,1552576440,IND
4596211,356,IND38752,38752,"21 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-) Border Security Force",,1,"Civilians (Pakistan)",,7,17,"Southern Asia",India,Rajasthan,"Sri Ganganagar",Ganganagar,"Sri Ganganagar",29.9178,73.8817,2,"The Times of India - Jaipur Edition",Subnational,"On October 21, in Sri Ganganagar town area (Sri Ganganagar, Rajasthan), BSF troopers shot and killed a Pakistani man for crossing the border into India.",1,1552576440,IND
4596216,356,IND38757,38757,"21 October 2018",2018,1,"Violence against civilians",Attack,"TMC: Trinamool Congress Party",,3,"Civilians (India)","TMC: Trinamool Congress Party",7,37,"Southern Asia",India,"West Bengal",Birbhum,Khayrasole,Khayrasole,23.7882,87.2657,2,"The Telegraph (India)",National,"On October 21, a Trinamool leader and the Khoirasol block committee president was shot at and hacked with a sharp weapon by unidentified men, in Khoirasol block area (Birbhum district, West Bengal). The victim died of injuries on October 22. Sources claimed animosity between the various factions of the party was the reason behind the attack.",1,1552576440,IND
4596456,356,IND38717,38717,"20 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-)",,1,"Civilians (India)","VDF: Village Defense Force",7,17,"Southern Asia",India,Manipur,"Imphal West",Wangoi,Wangoi,24.675,93.8994,1,"Imphal Free Press (India)",Subnational,"On October 20, a team of Wangoi Police Station beat one (suspected off-duty) Village Defense Force (VDF) personnel in Wangoi city (Imphal West district, Manipur). The victim was seriously injured and was sent to hospital. The man was accused of being involved in gambling during a search operation near Samurou bazaar.",0,1552576440,IND
4596593,356,IND38660,38660,"19 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-)","Police Forces of India (2014-) Central Reserve Police Force",1,"Civilians (India)","Journalists (India)",7,17,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Rising Kashmir",Subnational,"On 19 Oct, a joint police and CRPF detained and assaulted three journalists in the Nawab Bazar area of Srinagar city (J&K). The journalists had just returned from covering the site of a riot when the assault occurred.",0,1552576440,IND
4596598,356,IND38667,38667,"19 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Hindu Group (India)",7,37,"Southern Asia",India,Bihar,Jehanabad,Jehanabad,Jehanabad,25.2139,84.9895,1,"The Telegraph (India)",National,"On October 19, around two dozen women were injured during a Dussehra (religious festival) fair at Thakurbari area in Jehanabad city (Jehanabad district, Bihar), during an attack with blades carried by unidentified men.",0,1552576440,IND
4596599,356,IND38668,38668,"19 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Government of India (2014-)",7,37,"Southern Asia",India,Bihar,Kaimur,Chainpur,Chainpur,25.0328,83.5058,2,"UNI (United News of India)",National,"On October 19, a Bihar education officer was shot dead by unidentified armed men near Agra canal in Chaipur area (Kaimur district, Bihar). The reason behind the killing is unknown.",1,1552576440,IND
4596719,356,IND38709,38709,"19 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Journalists (India)",7,37,"Southern Asia",India,Tripura,"South Tripura",Belonia,Belonia,23.2504,91.4679,1,"Indian Express",National,"On October 19, a reporter with a local vernacular daily was assaulted by a group of people near a social club at Belonia city (South Tripura district, Tripura). He received cut injuries on his face and above his left eye and was admitted to a local hospital.",0,1552576440,IND
4596720,356,IND38710,38710,"19 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Journalists (India)",7,37,"Southern Asia",India,Tripura,"South Tripura",Rajnagar,Rajnagar,23.266,91.3925,2,"Indian Express",National,"On October 19, a journalist was assaulted by a local resident at Rajnagar-PR Bari area (South Tripura district, Tripura). The reason behind the attack is not mentioned.",0,1552576440,IND
4596721,356,IND38711,38711,"19 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Muslim Group (India)",7,37,"Southern Asia",India,"Uttar Pradesh",Firozabad,Firozabad,Firozabad,27.1509,78.3978,2,"Indian Express",National,"On 19 October, an Urdu poet was beaten and attacked with acid in Firozabad district (Uttar Pradesh), apparently for reprimanding several local men for harassing girls. No further details.",0,1552576440,IND
4596652,764,THA2965,2965,"19 October 2018",2018,1,"Violence against civilians",Attack,"Southern Muslim Separatists (Thailand)",,2,"Civilians (Thailand)","Police Forces of Thailand (2014-)",7,27,"South-Eastern Asia",Thailand,Pattani,"Nong Chik",,"Don Rak",6.8411,101.2103,1,"Nation (Thailand); Deep South Watch (CSCD)",Local-National,"On 19-October-2018, in Nong Chik district, Pattani province, suspected Muslim separatists opened fire on and threw petrol bombs at a policeman's house while his son was home alone. No one was injured.",0,1552576440,THA
4596840,356,IND38609,38609,"18 October 2018",2018,1,"Violence against civilians",Attack,"Military Forces of India (2014-) Rashtriya Rifles",,1,"Civilians (India)",,7,17,"Southern Asia",India,"Jammu and Kashmir",Pulwama,Pulwama,Trichal,33.8468,74.9185,1,"Kashmir Images (India)",Subnational,"On 18 Oct, at least eleven civilians were injured when Rashtriya Rifles soldiers assaulted local residents of Trichal village (Pulwama, J&K) in response to an earlier militant attack in the area on the RR soldiers. The soldiers also damaged property in the village.",0,1552576440,IND
4596878,356,IND38647,38647,"18 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Caste Militia (India)",,4,"Civilians (India)","Dalit Caste Group (India)",7,47,"Southern Asia",India,Rajasthan,Churu,Churu,Satra,28.2166,74.8022,1,"Indian Express",National,"On October 18, in Satra village in Churu tehsil (Churu, Rajasthan), a group of unidentified village caste members beat a rival from the Dalit caste to death over a dispute.",1,1552576440,IND
4597112,356,IND38572,38572,"17 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-) Special Operations Group",,1,"Civilians (India)","Journalists (India)",7,17,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Monitor (India)",Subnational,"On 17 Oct, SOG policemen assaulted more than a dozen journalists covering a clash between LeT militants and government forces in the Fateh Kadal area of Srinagar city (J&K).",0,1552576441,IND
4597119,356,IND38579,38579,"17 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-) Central Reserve Police Force",,1,"Civilians (India)",,7,17,"Southern Asia",India,"Jammu and Kashmir",Pulwama,Pulwama,Newa,33.9159,74.8818,1,"Rising Kashmir",Subnational,"On 17 Oct, CRPF troops assaulted local residents of Newa village (Pulwama, J&K) in response to an earlier militant attack on CRPF soldiers. The troops also damaged property in the village.",0,1552576441,IND
4597343,356,IND38533,38533,"16 October 2018",2018,1,"Violence against civilians",Attack,"Military Forces of India (2014-)",,1,"Civilians (India)",,7,17,"Southern Asia",India,"Jammu and Kashmir",Kulgam,Qaimoh,Redwani,33.7352,75.0625,1,"Rising Kashmir",Subnational,"On 16 Oct, soldiers damaged property and assaulted locals in Redwani village (Kulgam, J&K). The reason for the attack is unclear, but linked to the recent establishment of a camp in the area.",0,1552576441,IND
4597464,764,THA6884,6884,"16 October 2018",2018,1,"Violence against civilians",Attack,"Southern Muslim Separatists (Thailand)",,2,"Civilians (Thailand)",,7,27,"South-Eastern Asia",Thailand,Pattani,Mayo,,Kochan,6.73,101.385,1,"Deep South Watch (CSCD)",Local,"A shooting took place for unknown reasons. Guns were used. No injuries and one civilian fatality reported.",1,1552576441,THA
4597598,356,IND38471,38471,"15 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Police Forces of India (2014-)",7,37,"Southern Asia",India,"Uttar Pradesh",Meerut,Meerut,Kharkhoda,28.8374,77.7407,1,"The Tribune",Subnational,"On 15 October, an off-duty Delhi police head constable was shot and killed by two unknown individuals in Kharkhoda area of Meerut (Meerut, Uttar Pradesh). No motive is known, no further information.",1,1552576441,IND
4597623,356,IND38496,38496,"15 October 2018",2018,1,"Violence against civilians",Attack,"TPC: Tritiya Prastuti Committee",,3,"Civilians (India)","Labour Group (India)",7,37,"Southern Asia",India,Jharkhand,Ramgarh,Mandu,Laiyo,23.7783,85.6173,1,"The Telegraph (India)",National,"On October 15, a trade union leader was shot death at Laio villager under West Bokaro thana (Ramgarh district, Jharkhand). Local sources reported the Tritiya Prastuti Committee (TPC) claimed responsibility.",1,1552576441,IND
4597763,764,THA6882,6882,"15 October 2018",2018,1,"Violence against civilians",Attack,"Southern Muslim Separatists (Thailand)",,2,"Civilians (Thailand)",,7,27,"South-Eastern Asia",Thailand,Pattani,Yarang,,"Khao Tum",6.5964,101.3353,1,"Deep South Watch (CSCD)",Local,"Violence targeting women was perpetrated using sharp weapons. One female civilian was injured, no fatalities. The cause of the incident was unclear.",0,1552576441,THA
4597895,356,IND38453,38453,"14 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Former Government of India (2014-)",7,37,"Southern Asia",India,Maharashtra,Yavatmal,Darwha,Darwha,20.3101,77.7725,1,"Hindustan Times",National,"On October 14, in Darwha town in Darwha tehsil (Yavatmal, Maha), an armed actor attacked and killed a former Municipal Council member over a longstanding dispute.",1,1552576442,IND
4597897,356,IND38455,38455,"14 October 2018",2018,1,"Violence against civilians",Attack,"Bhadaur Communal Militia (India)","Farmers (India)",4,"Civilians (India)","Farmers (India)",7,47,"Southern Asia",India,Punjab,Barnala,Bhadaur,Bhadaur,30.4732,75.3291,1,"The Tribune",Subnational,"On 14 October, two people were killed and another wounded when a group of farmers opened fire on neighbouring farmers, in Bhadaur town (Barnala, Punjab). The motive was apparently a dispute over an acre of land.",2,1552576442,IND
4597911,356,IND38469,38469,"14 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","BSP: Bahujan Samaj Party",7,37,"Southern Asia",India,"Uttar Pradesh","Ambedkar Nagar",Akbarpur,Akbarpur,26.4295,82.5343,2,"Hindustan Times",National,"On 14 October, a BSP leader (Jugram Mehndi) and his driver were shot and killed by unknown attackers near Akbarpur (Ambedkar Nagar, Uttar Pradesh). Two bystanders were also injured, though the majority of his associates were uninjured. No further information yet.",2,1552576442,IND
4598069,356,IND38397,38397,"13 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-)",,1,"Civilians (India)","Labour Group (India)",7,17,"Southern Asia",India,"Jammu and Kashmir",Kathua,Kathua,Lakhanpur,32.3852,75.5975,2,"Daily Excelsior",Subnational,"On 13 Oct, a truck driver was hospitalised after being assaulted by police in the Lakhanpur area (Kathua, J&K). No reason was provided for the assault.",0,1552576442,IND
4598071,356,IND38399,38399,"13 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Shiv Sena; Private Security Forces (India)",7,37,"Southern Asia",India,Maharashtra,"Mumbai Suburban",Kurla,Mankhurd,19.0445,72.9373,1,"The Times of India (TOI) - Mumbai Edition",National,"On October 13, in Mankhurd town (Mumbai-Suburban, Maha), an unidentified armed group attacked a Shiv Sena leader, workers, and security detail with swords. The Shiv Sena leader was unharmed, but the party worker and security sustained injuries.",0,1552576442,IND
4598073,356,IND38401,38401,"13 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Journalists (India)",7,37,"Southern Asia",India,Maharashtra,"Mumbai City","Mumbai City",Mumbai,19.0728,72.8826,2,"Asian News International (ANI)",Regional,"On October 13, in Mumbai city (Mumbai-City, Maha), four unidentified actors assaulted a journalist and his friend for unknown reasons, leaving them injured.",0,1552576442,IND
4598161,356,IND38418,38418,"13 October 2018",2018,1,"Violence against civilians",Attack,"Bhatkundi Communal Militia (India)",,4,"Civilians (India)",,7,47,"Southern Asia",India,Bihar,Banka,Banka,Bhatkundi,24.9568,86.9359,1,"UNI (United News of India)",National,"On October 13, unidentified men killed an aged couple by slitting open their throats at Bhatkundi village under Sadar police station area (Banka district, Bihar). The reason behind the killing was a land dispute.",2,1552576442,IND
4598167,356,IND38424,38424,"13 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Journalists (India)",7,37,"Southern Asia",India,Maharashtra,"Mumbai City","Mumbai City",Mumbai-Gamdevi,18.9583,72.8129,1,"The Hindu",National,"On October 13, in Mumbai-Gamdevi in Mumbai City (Mumbai-City, Maha), unidentified actors attacked a journalist outside of his home for unknown reasons, leaving him injured.",0,1552576442,IND
4598239,356,IND38436,38436,"13 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Communal Militia (India)","Vigilante Group (India)",4,"Civilians (India)",,7,47,"Southern Asia",India,"Uttar Pradesh",Amethi,Amethi,"Saraiya Duban",26.0901,81.7159,1,"Hindustan Times",National,"On 13 October, two men were lynched by a mob after they allegedly fired an illegal gun, severely injuring a 12 year old boy in Saraiya village (Amethi, Uttar Pradesh). After the shots, the men were beaten severely by a mob with rods and canes. The men were apparently drunk, and the shots were fired during a religious festival taking place in the village.",2,1552576442,IND
4598370,356,IND38359,38359,"12 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-) Central Reserve Police Force",,1,"Civilians (India)","Journalists (India)",7,17,"Southern Asia",India,"Jammu and Kashmir",Anantnag,Anantnag,Anantnag,33.73,75.15,1,"Kashmir Times",Subnational,"On 12 Oct, two journalists we assaulted by CRPF troops in the Ashajipora area of Anantnag district town (J&K) when they attempted to report on clashes between rioters and security forces.",0,1552576442,IND
4598374,356,IND38363,38363,"12 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Police Forces of India (2014-)",7,37,"Southern Asia",India,"Jammu and Kashmir",Baramulla,Sopore,Warpora,34.3349,74.4822,1,"Indian Express",National,"On 12 Oct, suspected militants stormed the home of an off-duty policeman at Warpora village in Sopore tehsil (Baramulla, J&) and shot him dead.",1,1552576442,IND
4598425,356,IND38414,38414,"12 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","AAP: Aam Aadmi Party",7,37,"Southern Asia",India,Punjab,"Tarn Taran","Tarn Taran","Tarn Taran",31.4519,74.9277,2,"The Times of India (TOI)",National,"On 12 October, two AAP members were attacked by unknown individuals in Rataul village of Tarn Taran (Tarn Taran, Punjab). The two workers were later hospitalised for their injuries - no further details.",0,1552576442,IND
4598427,356,IND38416,38416,"12 October 2018",2018,1,"Violence against civilians",Attack,"Police Forces of India (2014-)",,1,"Civilians (India)",,7,17,"Southern Asia",India,"Uttar Pradesh",Farrukhabad,Farrukhabad,Farrukhabad,27.3913,79.5793,2,"Electronic Times of India",National,"On 12 October, police officer beat a man to death after he got into a road accident with the officers at Addupur village in Farrukhabad district (Uttar Pradesh).",1,1552576442,IND
4598629,356,IND38298,38298,"11 October 2018",2018,1,"Violence against civilians","Sexual violence","Unidentified Armed Group (India)",,3,"Civilians (India)","Dalit Caste Group (India)",7,37,"Southern Asia",India,"Uttar Pradesh",Shamali,Shamli,Shamli,29.4497,77.3095,2,"The Tribune",Subnational,"On 11 October, a 17 year old Dalit girl was raped and murdered in her home in Shamli district (Uttar Pradesh) while her parents were away. She was found hanging from a ceiling fan. No further information.",1,1552576442,IND
4598637,356,IND38307,38307,"11 October 2018",2018,1,"Violence against civilians",Attack,"Gau Rakshak",,4,"Civilians (India)","Cattle Traders (India)",7,47,"Southern Asia",India,Bihar,Kaimur,Bhabua,Ratwar,25.1414,83.6173,2,"Hindustan Times",National,"On October 11, cow vigilantes stopped a truck loaded with 25 cows and assaulted the driver, near Ratwar village, on Bhabua-mohania state highway under Bhabua police station (Kaimur district, Bihar).",0,1552576442,IND
4598639,356,IND38310,38310,"11 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","APHC: All Parties Hurriyat Conference",7,37,"Southern Asia",India,"Jammu and Kashmir",Shopian,Shopian,Memender,33.707,74.8401,1,"Kashmir Observer",Subnational,"On 11 Oct, unknown gunmen shot an APHC activist dead near his home in Memender village (Shopian, J&K).",1,1552576442,IND
4598680,356,IND38351,38351,"11 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","Hindu Group (India)",7,37,"Southern Asia",India,"Uttar Pradesh",Lucknow,Lucknow,Lucknow,26.8392,80.9231,1,"UNI (United News of India)",National,"On 11 October, a priest from Hanuman temple (Aliganj) was shot and seriously wounded by unidentified gunmen in Lucknow city (Lucknow, Uttar Pradesh). No further details.",0,1552576442,IND
4598756,764,THA6881,6881,"11 October 2018",2018,1,"Violence against civilians",Attack,"Southern Muslim Separatists (Thailand)",,2,"Civilians (Thailand)",,7,27,"South-Eastern Asia",Thailand,Pattani,Mayo,,Kochan,6.73,101.385,1,"Deep South Watch (CSCD)",Local,"A shooting took place for unknown reasons. Guns were used. No injuries and one civilian fatality reported.",1,1552576443,THA
4599185,356,IND38222,38222,"09 October 2018",2018,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)",,7,37,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Daily Excelsior",Subnational,"On 9 Oct, an independent candidate in the local municipal elections escaped unharmed when unknown persons threw a petrol bomb at his residence in the Hawal area of Srinagar city (J&K).",0,1552576443,IND
4599202,356,IND38239,38239,"09 October 2018",2018,2,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","BJP: Bharatiya Janata Party",7,37,"Southern Asia",India,Maharashtra,Palghar,Vasai,"Nala Sopara",19.4179,72.8105,1,"Free Press Journal",National,"Assumed on October 9, in Nala Sopara town (Palghar, Maha), unidentified actors killed a BJP activist for unknown reasons.",1,1552576443,IND
4599206,356,IND38243,38243,"09 October 2018",2018,1,"Violence against civilians",Attack,"Nabha Communal Militia (India)",,4,"Civilians (India)",,7,47,"Southern Asia",India,Punjab,Patiala,Nabha,Nabha,30.3757,76.1529,1,"The Tribune",Subnational,"On 9 October, a man was shot and killed by several neighbours over constructing shops in their area, in Nabha (Patiala, Punjab).",1,1552576443,IND
4599243,356,IND38407,38407,"09 October 2018",2018,2,"Violence against civilians",Attack,"Nawan Salemshah Communal Militia (India)",,4,"Civilians (India)",,7,47,"Southern Asia",India,Punjab,Fazilka,Fazilka,"Salem Shah",30.424,74.0016,1,"The Tribune",Subnational,"Around 9 October, a group of people attacked, kidnapped and, tortured a young man from Nawan Salemshah village (Fazilka, Punjab) as he was returning to the village, according to his brother because of an illicit relationship with a local girl. The man died of his injuries on 18 October.",1,1552576443,IND
